appointment_id,date,client_id,gender,age,style,price,artist,location
A01039,2022-12-30,C01039,F,25,Fineline,211,monsternarii,London-UK
A01040,2022-12-30,C01040,F,34,Fineline,218,monsternarii,London-UK
A01041,2022-12-31,C01041,F,21,Fineline,238,monsternarii,London-UK
A01042,2022-12-31,C01042,M,39,Fineline,187,monsternarii,London-UK
A01043,2022-12-31,C01043,F,35,Fineline,197,monsternarii,London-UK
A01044,2022-12-31,C01044,F,29,Blackwork,488,monsternarii,London-UK
A00001,2022-01-02,C00001,F,38,Fineline,207,monsternarii,London-UK
A00002,2022-01-02,C00002,F,39,Fineline,223,monsternarii,London-UK
A00003,2022-01-09,C00003,F,26,Fineline,196,monsternarii,London-UK
A00004,2022-01-09,C00004,F,31,Fineline,212,monsternarii,London-UK
A00005,2022-01-16,C00005,F,22,Fineline,192,monsternarii,London-UK
A00006,2022-01-16,C00006,F,40,Fineline,222,monsternarii,London-UK
A00007,2022-01-23,C00007,M,28,Blackwork,441,monsternarii,London-UK
A00008,2022-01-23,C00008,F,36,Blackwork,489,monsternarii,London-UK
A00009,2022-01-30,C00009,F,34,Fineline,184,monsternarii,London-UK
A00010,2022-01-30,C00010,M,27,Fineline,202,monsternarii,London-UK
A00011,2022-02-06,C00011,F,30,Fineline,185,monsternarii,London-UK
A00012,2022-02-06,C00012,F,30,Fineline,225,monsternarii,London-UK
A00013,2022-02-13,C00013,F,27,Fineline,210,monsternarii,London-UK
A00014,2022-02-13,C00014,F,37,Fineline,216,monsternarii,London-UK
A00015,2022-02-20,C00015,F,27,Fineline,193,monsternarii,London-UK
A00016,2022-02-20,C00016,F,39,Blackwork,337,monsternarii,London-UK
A00017,2022-02-27,C00017,F,35,Fineline,183,monsternarii,London-UK
A00018,2022-02-27,C00018,F,25,Fineline,237,monsternarii,London-UK
A00019,2022-03-06,C00019,F,36,Fineline,208,monsternarii,London-UK
A00020,2022-03-06,C00020,F,37,Fineline,238,monsternarii,London-UK
A00021,2022-03-13,C00021,F,31,Blackwork,419,monsternarii,London-UK
A00022,2022-03-13,C00022,F,26,Blackwork,391,monsternarii,London-UK
A00023,2022-03-20,C00023,F,36,Blackwork,387,monsternarii,London-UK
A00024,2022-03-20,C00024,F,29,Fineline,189,monsternarii,London-UK
A00025,2022-03-27,C00025,F,24,Blackwork,452,monsternarii,London-UK
A00026,2022-03-27,C00026,F,40,Blackwork,393,monsternarii,London-UK
A00027,2022-04-03,C00027,F,32,Fineline,220,monsternarii,London-UK
A00028,2022-04-03,C00028,F,22,Fineline,206,monsternarii,London-UK
A00029,2022-04-10,C00029,F,31,Fineline,197,monsternarii,London-UK
A00030,2022-04-10,C00030,F,20,Fineline,233,monsternarii,London-UK
A00031,2022-04-17,C00031,F,25,Fineline,236,monsternarii,London-UK
A00032,2022-04-17,C00032,M,25,Fineline,215,monsternarii,London-UK
A00033,2022-04-24,C00033,F,27,Fineline,208,monsternarii,London-UK
A00034,2022-04-24,C00034,F,37,Fineline,219,monsternarii,London-UK
A00035,2022-05-01,C00035,F,26,Fineline,185,monsternarii,London-UK
A00036,2022-05-01,C00036,F,22,Fineline,227,monsternarii,London-UK
A00037,2022-05-08,C00037,F,28,Blackwork,362,monsternarii,London-UK
A00038,2022-05-08,C00038,F,21,Blackwork,387,monsternarii,London-UK
A00039,2022-05-15,C00039,F,37,Blackwork,478,monsternarii,London-UK
A00040,2022-05-15,C00040,F,33,Fineline,191,monsternarii,London-UK
A00041,2022-05-22,C00041,F,31,Fineline,188,monsternarii,London-UK
A00042,2022-05-22,C00042,M,32,Blackwork,464,monsternarii,London-UK
A00043,2022-05-29,C00043,F,34,Fineline,223,monsternarii,London-UK
A00044,2022-05-29,C00044,M,39,Fineline,225,monsternarii,London-UK
A00045,2022-06-05,C00045,F,32,Fineline,193,monsternarii,London-UK
A00046,2022-06-05,C00046,F,20,Fineline,207,monsternarii,London-UK
A00047,2022-06-12,C00047,M,34,Fineline,207,monsternarii,London-UK
A00048,2022-06-12,C00048,F,36,Fineline,233,monsternarii,London-UK
A00049,2022-06-19,C00049,M,28,Fineline,208,monsternarii,London-UK
A00050,2022-06-19,C00050,F,37,Blackwork,333,monsternarii,London-UK
A00051,2022-06-26,C00051,F,38,Blackwork,323,monsternarii,London-UK
A00052,2022-06-26,C00052,F,40,Blackwork,385,monsternarii,London-UK
A00053,2022-07-03,C00053,F,28,Fineline,206,monsternarii,London-UK
A00054,2022-07-03,C00054,F,24,Blackwork,325,monsternarii,London-UK
A00055,2022-07-10,C00055,F,21,Blackwork,454,monsternarii,London-UK
A00056,2022-07-10,C00056,F,39,Fineline,209,monsternarii,London-UK
A00057,2022-07-17,C00057,F,26,Blackwork,412,monsternarii,London-UK
A00058,2022-07-17,C00058,F,35,Fineline,222,monsternarii,London-UK
A00059,2022-07-24,C00059,F,20,Fineline,208,monsternarii,London-UK
A00060,2022-07-24,C00060,M,36,Fineline,218,monsternarii,London-UK
A00061,2022-07-31,C00061,F,26,Fineline,183,monsternarii,London-UK
A00062,2022-07-31,C00062,F,38,Fineline,192,monsternarii,London-UK
A00063,2022-08-07,C00063,F,32,Fineline,205,monsternarii,London-UK
A00064,2022-08-07,C00064,F,23,Fineline,196,monsternarii,London-UK
A00065,2022-08-14,C00065,F,20,Fineline,197,monsternarii,London-UK
A00066,2022-08-14,C00066,F,37,Blackwork,433,monsternarii,London-UK
A00067,2022-08-21,C00067,F,35,Fineline,215,monsternarii,London-UK
A00068,2022-08-21,C00068,M,22,Blackwork,315,monsternarii,London-UK
A00069,2022-08-28,C00069,F,27,Fineline,240,monsternarii,London-UK
A00070,2022-08-28,C00070,M,20,Blackwork,405,monsternarii,London-UK
A00071,2022-09-04,C00071,F,36,Blackwork,497,monsternarii,London-UK
A00072,2022-09-04,C00072,F,27,Fineline,238,monsternarii,London-UK
A00073,2022-09-11,C00073,F,30,Blackwork,496,monsternarii,London-UK
A00074,2022-09-11,C00074,F,23,Fineline,197,monsternarii,London-UK
A00075,2022-09-18,C00075,F,20,Fineline,193,monsternarii,London-UK
A00076,2022-09-18,C00076,F,29,Fineline,197,monsternarii,London-UK
A00077,2022-09-25,C00077,F,21,Fineline,226,monsternarii,London-UK
A00078,2022-09-25,C00078,F,30,Fineline,232,monsternarii,London-UK
A00079,2022-10-02,C00079,F,38,Fineline,192,monsternarii,London-UK
A00080,2022-10-02,C00080,F,26,Fineline,207,monsternarii,London-UK
A00081,2022-10-09,C00081,F,29,Fineline,215,monsternarii,London-UK
A00082,2022-10-09,C00082,F,37,Blackwork,391,monsternarii,London-UK
A00083,2022-10-16,C00083,M,30,Fineline,192,monsternarii,London-UK
A00084,2022-10-16,C00084,F,21,Fineline,213,monsternarii,London-UK
A00085,2022-10-23,C00085,F,34,Fineline,229,monsternarii,London-UK
A00086,2022-10-23,C00086,F,34,Fineline,203,monsternarii,London-UK
A00087,2022-10-30,C00087,F,29,Fineline,224,monsternarii,London-UK
A00088,2022-10-30,C00088,F,38,Fineline,214,monsternarii,London-UK
A00089,2022-11-06,C00089,F,32,Fineline,226,monsternarii,London-UK
A00090,2022-11-06,C00090,M,38,Fineline,215,monsternarii,London-UK
A00091,2022-11-13,C00091,F,34,Fineline,195,monsternarii,London-UK
A00092,2022-11-13,C00092,F,21,Fineline,219,monsternarii,London-UK
A00093,2022-11-20,C00093,M,37,Fineline,210,monsternarii,London-UK
A00094,2022-11-20,C00094,F,20,Fineline,194,monsternarii,London-UK
A00095,2022-11-27,C00095,F,39,Fineline,214,monsternarii,London-UK
A00096,2022-11-27,C00096,F,20,Fineline,228,monsternarii,London-UK
A00097,2022-12-04,C00097,F,37,Fineline,232,monsternarii,London-UK
A00098,2022-12-04,C00098,F,31,Fineline,231,monsternarii,London-UK
A00099,2022-12-11,C00099,F,37,Fineline,220,monsternarii,London-UK
A00100,2022-12-11,C00100,F,35,Fineline,193,monsternarii,London-UK
A00101,2022-12-18,C00101,F,22,Fineline,224,monsternarii,London-UK
A00102,2022-12-18,C00102,F,37,Fineline,208,monsternarii,London-UK
A00103,2022-12-25,C00103,F,37,Fineline,237,monsternarii,London-UK
A00104,2022-12-25,C00104,F,40,Blackwork,452,monsternarii,London-UK
A00001,2023-01-03,C00001,F,36,Blackwork,451,monsternarii,London-UK
A00002,2023-01-03,C00002,F,35,Fineline,207,monsternarii,London-UK
A00003,2023-01-03,C00003,F,20,Fineline,230,monsternarii,London-UK
A00004,2023-01-03,C00004,M,35,Fineline,238,monsternarii,London-UK
A00005,2023-01-04,C00005,F,20,Fineline,213,monsternarii,London-UK
A00006,2023-01-04,C00006,F,26,Fineline,230,monsternarii,London-UK
A00007,2023-01-04,C00007,F,33,Fineline,210,monsternarii,London-UK
A00008,2023-01-04,C00008,F,20,Fineline,194,monsternarii,London-UK
A00009,2023-01-05,C00009,F,24,Fineline,211,monsternarii,London-UK
A00010,2023-01-05,C00010,M,28,Fineline,183,monsternarii,London-UK
A00011,2023-01-05,C00011,F,22,Fineline,189,monsternarii,London-UK
A00012,2023-01-05,C00012,F,34,Fineline,181,monsternarii,London-UK
A00013,2023-01-06,C00013,F,28,Fineline,215,monsternarii,London-UK
A00014,2023-01-06,C00014,F,21,Fineline,200,monsternarii,London-UK
A00015,2023-01-06,C00015,F,24,Fineline,194,monsternarii,London-UK
A00016,2023-01-06,C00016,F,34,Blackwork,336,monsternarii,London-UK
A00017,2023-01-07,C00017,F,33,Fineline,207,monsternarii,London-UK
A00018,2023-01-07,C00018,F,25,Fineline,218,monsternarii,London-UK
A00019,2023-01-07,C00019,F,30,Blackwork,389,monsternarii,London-UK
A00020,2023-01-07,C00020,F,23,Blackwork,469,monsternarii,London-UK
A00021,2023-01-10,C00021,F,31,Fineline,192,monsternarii,London-UK
A00022,2023-01-10,C00022,F,27,Fineline,201,monsternarii,London-UK
A00023,2023-01-10,C00023,F,39,Fineline,193,monsternarii,London-UK
A00024,2023-01-10,C00024,F,39,Blackwork,390,monsternarii,London-UK
A00025,2023-01-11,C00025,F,39,Fineline,217,monsternarii,London-UK
A00026,2023-01-11,C00026,F,21,Fineline,234,monsternarii,London-UK
A00027,2023-01-11,C00027,M,40,Fineline,207,monsternarii,London-UK
A00028,2023-01-11,C00028,F,23,Blackwork,363,monsternarii,London-UK
A00029,2023-01-12,C00029,F,38,Fineline,190,monsternarii,London-UK
A00030,2023-01-12,C00030,F,21,Fineline,208,monsternarii,London-UK
A00031,2023-01-12,C00031,F,30,Fineline,194,monsternarii,London-UK
A00032,2023-01-12,C00032,F,29,Fineline,208,monsternarii,London-UK
A00033,2023-01-13,C00033,F,32,Blackwork,480,monsternarii,London-UK
A00034,2023-01-13,C00034,F,35,Fineline,211,monsternarii,London-UK
A00035,2023-01-13,C00035,M,38,Fineline,195,monsternarii,London-UK
A00036,2023-01-13,C00036,M,22,Fineline,188,monsternarii,London-UK
A00037,2023-01-14,C00037,F,36,Fineline,226,monsternarii,London-UK
A00038,2023-01-14,C00038,F,29,Blackwork,425,monsternarii,London-UK
A00039,2023-01-14,C00039,F,22,Fineline,208,monsternarii,London-UK
A00040,2023-01-14,C00040,F,20,Fineline,186,monsternarii,London-UK
A00041,2023-01-17,C00041,F,25,Blackwork,334,monsternarii,London-UK
A00042,2023-01-17,C00042,F,36,Fineline,226,monsternarii,London-UK
A00043,2023-01-17,C00043,F,31,Blackwork,302,monsternarii,London-UK
A00044,2023-01-17,C00044,F,31,Blackwork,350,monsternarii,London-UK
A00045,2023-01-18,C00045,F,30,Fineline,207,monsternarii,London-UK
A00046,2023-01-18,C00046,F,27,Fineline,208,monsternarii,London-UK
A00047,2023-01-18,C00047,F,25,Fineline,185,monsternarii,London-UK
A00048,2023-01-18,C00048,F,20,Fineline,187,monsternarii,London-UK
A00049,2023-01-19,C00049,F,35,Fineline,231,monsternarii,London-UK
A00050,2023-01-19,C00050,F,39,Fineline,199,monsternarii,London-UK
A00051,2023-01-19,C00051,F,35,Blackwork,484,monsternarii,London-UK
A00052,2023-01-19,C00052,F,36,Fineline,223,monsternarii,London-UK
A00053,2023-01-20,C00053,F,38,Fineline,206,monsternarii,London-UK
A00054,2023-01-20,C00054,F,34,Fineline,227,monsternarii,London-UK
A00055,2023-01-20,C00055,M,33,Fineline,215,monsternarii,London-UK
A00056,2023-01-20,C00056,F,36,Fineline,203,monsternarii,London-UK
A00057,2023-01-21,C00057,F,24,Blackwork,450,monsternarii,London-UK
A00058,2023-01-21,C00058,F,24,Blackwork,336,monsternarii,London-UK
A00059,2023-01-21,C00059,M,39,Blackwork,405,monsternarii,London-UK
A00060,2023-01-21,C00060,F,31,Fineline,223,monsternarii,London-UK
A00061,2023-01-24,C00061,F,21,Fineline,239,monsternarii,London-UK
A00062,2023-01-24,C00062,F,20,Fineline,183,monsternarii,London-UK
A00063,2023-01-24,C00063,F,40,Blackwork,356,monsternarii,London-UK
A00064,2023-01-24,C00064,F,34,Blackwork,358,monsternarii,London-UK
A00065,2023-01-25,C00065,F,36,Fineline,183,monsternarii,London-UK
A00066,2023-01-25,C00066,F,32,Fineline,231,monsternarii,London-UK
A00067,2023-01-25,C00067,F,39,Fineline,216,monsternarii,London-UK
A00068,2023-01-25,C00068,F,26,Fineline,240,monsternarii,London-UK
A00069,2023-01-26,C00069,F,35,Fineline,216,monsternarii,London-UK
A00070,2023-01-26,C00070,F,38,Fineline,206,monsternarii,London-UK
A00071,2023-01-26,C00071,F,23,Fineline,207,monsternarii,London-UK
A00072,2023-01-26,C00072,F,27,Fineline,216,monsternarii,London-UK
A00073,2023-01-27,C00073,F,29,Fineline,240,monsternarii,London-UK
A00074,2023-01-27,C00074,F,38,Fineline,225,monsternarii,London-UK
A00075,2023-01-27,C00075,F,34,Fineline,229,monsternarii,London-UK
A00076,2023-01-27,C00076,F,32,Blackwork,478,monsternarii,London-UK
A00077,2023-01-28,C00077,F,21,Blackwork,421,monsternarii,London-UK
A00078,2023-01-28,C00078,F,21,Fineline,207,monsternarii,London-UK
A00079,2023-01-28,C00079,M,23,Blackwork,307,monsternarii,London-UK
A00080,2023-01-28,C00080,F,28,Fineline,237,monsternarii,London-UK
A00081,2023-01-31,C00081,F,36,Fineline,186,monsternarii,London-UK
A00082,2023-01-31,C00082,F,27,Fineline,222,monsternarii,London-UK
A00083,2023-01-31,C00083,F,30,Fineline,202,monsternarii,London-UK
A00084,2023-01-31,C00084,F,20,Fineline,223,monsternarii,London-UK
A00085,2023-02-01,C00085,F,37,Fineline,237,monsternarii,London-UK
A00086,2023-02-01,C00086,F,25,Fineline,188,monsternarii,London-UK
A00087,2023-02-01,C00087,F,28,Fineline,235,monsternarii,London-UK
A00088,2023-02-01,C00088,F,28,Fineline,230,monsternarii,London-UK
A00089,2023-02-02,C00089,F,35,Fineline,227,monsternarii,London-UK
A00090,2023-02-02,C00090,F,36,Blackwork,301,monsternarii,London-UK
A00091,2023-02-02,C00091,F,34,Blackwork,310,monsternarii,London-UK
A00092,2023-02-02,C00092,F,36,Blackwork,348,monsternarii,London-UK
A00093,2023-02-03,C00093,F,32,Fineline,203,monsternarii,London-UK
A00094,2023-02-03,C00094,F,24,Fineline,222,monsternarii,London-UK
A00095,2023-02-03,C00095,F,24,Fineline,189,monsternarii,London-UK
A00096,2023-02-03,C00096,F,40,Fineline,187,monsternarii,London-UK
A00097,2023-02-04,C00097,M,26,Fineline,195,monsternarii,London-UK
A00098,2023-02-04,C00098,F,30,Fineline,226,monsternarii,London-UK
A00099,2023-02-04,C00099,M,23,Fineline,226,monsternarii,London-UK
A00100,2023-02-04,C00100,F,20,Fineline,185,monsternarii,London-UK
A00101,2023-02-07,C00101,F,39,Fineline,234,monsternarii,London-UK
A00102,2023-02-07,C00102,F,20,Blackwork,389,monsternarii,London-UK
A00103,2023-02-07,C00103,F,20,Fineline,229,monsternarii,London-UK
A00104,2023-02-07,C00104,F,20,Fineline,238,monsternarii,London-UK
A00105,2023-02-08,C00105,F,28,Fineline,221,monsternarii,London-UK
A00106,2023-02-08,C00106,F,36,Fineline,181,monsternarii,London-UK
A00107,2023-02-08,C00107,F,30,Fineline,218,monsternarii,London-UK
A00108,2023-02-08,C00108,M,32,Fineline,206,monsternarii,London-UK
A00109,2023-02-09,C00109,F,26,Fineline,214,monsternarii,London-UK
A00110,2023-02-09,C00110,F,31,Fineline,186,monsternarii,London-UK
A00111,2023-02-09,C00111,F,27,Fineline,185,monsternarii,London-UK
A00112,2023-02-09,C00112,F,34,Fineline,215,monsternarii,London-UK
A00113,2023-02-10,C00113,F,23,Fineline,217,monsternarii,London-UK
A00114,2023-02-10,C00114,F,39,Fineline,219,monsternarii,London-UK
A00115,2023-02-10,C00115,F,38,Fineline,199,monsternarii,London-UK
A00116,2023-02-10,C00116,F,28,Blackwork,369,monsternarii,London-UK
A00117,2023-02-11,C00117,M,21,Fineline,191,monsternarii,London-UK
A00118,2023-02-11,C00118,F,26,Fineline,228,monsternarii,London-UK
A00119,2023-02-11,C00119,F,26,Fineline,230,monsternarii,London-UK
A00120,2023-02-11,C00120,M,28,Fineline,203,monsternarii,London-UK
A00121,2023-02-14,C00121,F,33,Fineline,204,monsternarii,London-UK
A00122,2023-02-14,C00122,M,37,Fineline,238,monsternarii,London-UK
A00123,2023-02-14,C00123,F,22,Fineline,224,monsternarii,London-UK
A00124,2023-02-14,C00124,F,37,Fineline,211,monsternarii,London-UK
A00125,2023-02-15,C00125,F,31,Fineline,235,monsternarii,London-UK
A00126,2023-02-15,C00126,M,27,Blackwork,447,monsternarii,London-UK
A00127,2023-02-15,C00127,F,37,Fineline,213,monsternarii,London-UK
A00128,2023-02-15,C00128,M,38,Fineline,226,monsternarii,London-UK
A00129,2023-02-16,C00129,F,24,Fineline,189,monsternarii,London-UK
A00130,2023-02-16,C00130,F,30,Fineline,214,monsternarii,London-UK
A00131,2023-02-16,C00131,M,21,Fineline,226,monsternarii,London-UK
A00132,2023-02-16,C00132,F,24,Fineline,180,monsternarii,London-UK
A00133,2023-02-17,C00133,F,28,Fineline,209,monsternarii,London-UK
A00134,2023-02-17,C00134,F,21,Fineline,235,monsternarii,London-UK
A00135,2023-02-17,C00135,M,32,Blackwork,484,monsternarii,London-UK
A00136,2023-02-17,C00136,M,26,Fineline,197,monsternarii,London-UK
A00137,2023-02-18,C00137,F,38,Fineline,218,monsternarii,London-UK
A00138,2023-02-18,C00138,F,24,Fineline,215,monsternarii,London-UK
A00139,2023-02-18,C00139,F,38,Fineline,203,monsternarii,London-UK
A00140,2023-02-18,C00140,F,40,Fineline,205,monsternarii,London-UK
A00141,2023-02-21,C00141,F,26,Fineline,224,monsternarii,London-UK
A00142,2023-02-21,C00142,F,36,Fineline,231,monsternarii,London-UK
A00143,2023-02-21,C00143,F,36,Blackwork,426,monsternarii,London-UK
A00144,2023-02-21,C00144,F,36,Fineline,229,monsternarii,London-UK
A00145,2023-02-22,C00145,F,24,Fineline,182,monsternarii,London-UK
A00146,2023-02-22,C00146,F,37,Fineline,238,monsternarii,London-UK
A00147,2023-02-22,C00147,F,28,Fineline,233,monsternarii,London-UK
A00148,2023-02-22,C00148,F,40,Fineline,194,monsternarii,London-UK
A00149,2023-02-23,C00149,F,26,Fineline,182,monsternarii,London-UK
A00150,2023-02-23,C00150,F,29,Fineline,205,monsternarii,London-UK
A00151,2023-02-23,C00151,F,27,Fineline,204,monsternarii,London-UK
A00152,2023-02-23,C00152,F,20,Fineline,205,monsternarii,London-UK
A00153,2023-02-24,C00153,F,36,Fineline,190,monsternarii,London-UK
A00154,2023-02-24,C00154,F,32,Fineline,220,monsternarii,London-UK
A00155,2023-02-24,C00155,M,22,Fineline,208,monsternarii,London-UK
A00156,2023-02-24,C00156,F,40,Fineline,202,monsternarii,London-UK
A00157,2023-02-25,C00157,F,29,Fineline,217,monsternarii,London-UK
A00158,2023-02-25,C00158,F,28,Fineline,186,monsternarii,London-UK
A00159,2023-02-25,C00159,F,32,Blackwork,410,monsternarii,London-UK
A00160,2023-02-25,C00160,F,32,Fineline,204,monsternarii,London-UK
A00161,2023-02-28,C00161,F,25,Fineline,223,monsternarii,London-UK
A00162,2023-02-28,C00162,F,25,Fineline,229,monsternarii,London-UK
A00163,2023-02-28,C00163,F,37,Fineline,222,monsternarii,London-UK
A00164,2023-02-28,C00164,F,22,Fineline,190,monsternarii,London-UK
A00165,2023-03-01,C00165,F,26,Fineline,239,monsternarii,London-UK
A00166,2023-03-01,C00166,F,31,Fineline,234,monsternarii,London-UK
A00167,2023-03-01,C00167,F,33,Fineline,232,monsternarii,London-UK
A00168,2023-03-01,C00168,F,21,Fineline,229,monsternarii,London-UK
A00169,2023-03-02,C00169,F,25,Blackwork,340,monsternarii,London-UK
A00170,2023-03-02,C00170,F,32,Fineline,186,monsternarii,London-UK
A00171,2023-03-02,C00171,F,26,Fineline,186,monsternarii,London-UK
A00172,2023-03-02,C00172,F,23,Fineline,235,monsternarii,London-UK
A00173,2023-03-03,C00173,M,40,Fineline,196,monsternarii,London-UK
A00174,2023-03-03,C00174,F,26,Fineline,236,monsternarii,London-UK
A00175,2023-03-03,C00175,F,35,Fineline,199,monsternarii,London-UK
A00176,2023-03-03,C00176,M,35,Fineline,235,monsternarii,London-UK
A00177,2023-03-04,C00177,F,30,Fineline,236,monsternarii,London-UK
A00178,2023-03-04,C00178,F,26,Blackwork,406,monsternarii,London-UK
A00179,2023-03-04,C00179,F,39,Fineline,193,monsternarii,London-UK
A00180,2023-03-04,C00180,M,28,Blackwork,322,monsternarii,London-UK
A00181,2023-03-07,C00181,M,23,Fineline,221,monsternarii,London-UK
A00182,2023-03-07,C00182,F,30,Fineline,237,monsternarii,London-UK
A00183,2023-03-07,C00183,F,40,Fineline,237,monsternarii,London-UK
A00184,2023-03-07,C00184,F,40,Fineline,199,monsternarii,London-UK
A00185,2023-03-08,C00185,F,31,Fineline,207,monsternarii,London-UK
A00186,2023-03-08,C00186,F,25,Fineline,229,monsternarii,London-UK
A00187,2023-03-08,C00187,F,21,Fineline,200,monsternarii,London-UK
A00188,2023-03-08,C00188,F,40,Fineline,239,monsternarii,London-UK
A00189,2023-03-09,C00189,F,38,Blackwork,481,monsternarii,London-UK
A00190,2023-03-09,C00190,F,40,Fineline,199,monsternarii,London-UK
A00191,2023-03-09,C00191,F,29,Fineline,240,monsternarii,London-UK
A00192,2023-03-09,C00192,M,29,Fineline,233,monsternarii,London-UK
A00193,2023-03-10,C00193,F,28,Fineline,193,monsternarii,London-UK
A00194,2023-03-10,C00194,M,37,Fineline,223,monsternarii,London-UK
A00195,2023-03-10,C00195,F,26,Fineline,220,monsternarii,London-UK
